,Unnamed: 0,Address,Beds,Bath,Size_sqft,Lot_Size,Agent_Name ,Agent_Company,Price,Walk_Score,Transit_Score,Bike_Score
736,736,"5261 Pembroke Way , San Ramon, Contra Costa County, CA, 94582",6,4.5,"4,406",0,Frazzano Tse Team ,Compass,"$2,438,000 USD",9.0,0.0,18.0
737,737,"6104 Hedgecrest Cir, San Ramon, Contra Costa County, CA, 94582",4,3.0,"2,449",0.12 ac,Justin Paek ,KW Advisors,"$1,975,000 USD",33.0,0.0,26.0
738,738,"4948 Ivyleaf Springs Rd, San Ramon, Contra Costa County, CA, 94582",3,3.0,"2,203",0,Azad Aramandla ,Keller Williams Realty,"$1,190,000 USD",5.0,0.0,28.0
739,739,"9085 Alcosta Blvd 307, San Ramon, Contra Costa County, CA, 94583",2,1.0,952,0,Jane Cresswell ,Realty World Pinnacle,"$528,000 USD",55.0,0.0,64.0
740,740,"9074 Craydon Cir, San Ramon, Contra Costa County, CA, 94583",1,1.0,612,0.02 ac,Gina Cefalu ,RE/MAX Accord,"$375,000 USD",18.0,0.0,45.0
741,741,"388 Catalan Way, San Ramon, Contra Costa County, CA, 94582",3,3.0,"2,067",0.06 ac,Elin Matter ,Compass,"$1,418,000 USD",25.0,0.0,17.0
742,742,"1557 Banbury Dr, San Ramon, Contra Costa County, CA, 94582",5,4.0,"2,661",0.1 ac,Vivian Ho ,"eXp Realty of California, Inc","$1,999,999 USD",16.0,0.0,21.0
743,743,"110 Compton Cir D, San Ramon, Contra Costa County, CA, 94583",2,1.0,685,0,Felicie Tsuruda ,Compass,"$469,000 USD",77.0,0.0,62.0
744,744,"2572 McLaren Ln, San Ramon, Contra Costa County, CA, 94582",4,3.0,"1,775",0.07 ac,Jerry Kumar ,Paramount Buildings & Loans,"$1,498,888 USD",20.0,0.0,32.0
745,745,"2520 Fountainhead Dr, San Ramon, Contra Costa County, CA, 94583",2,2.0,"1,102",0.02 ac,Scott Dunlop ,Christie's Int'l RE Sereno,"$665,000 USD",19.0,0.0,9.0
746,746,"105 Landsdowne Loop, San Ramon, Contra Costa County, CA, 94582",3,3.0,"2,180",0.023 ac,Bouchra Chandran ,Legacy Real Estate & Assoc.,"$1,188,000 USD",25.0,0.0,52.0
747,747,"7415 Sedgefield Ave, San Ramon, Contra Costa County, CA, 94583",4,3.0,"2,030",0.21 ac,Laura Lane ,Lane & Associates,"$1,549,000 USD",35.0,0.0,63.0
748,748,"9016 Craydon Cir, San Ramon, Contra Costa County, CA, 94583",2,1.0,780,0.03 ac,Amir Aliloupour ,RE/MAX Accord,"$475,000 USD",35.0,0.0,67.0
749,749,"7525 Imperata Ln, San Ramon, Contra Costa County, CA, 94582",3,3.0,"1,419",0.05 ac,Naresh (Nick Sabnani ,Realty ONE Group Future,"$1,199,888 USD",21.0,0.0,26.0
750,750,"9677 Tareyton Ave , San Ramon, Contra Costa County, CA, 94583",4,2.5,"1,617",0,Emiliana Flemate Baker ,Compass,"$1,458,888 USD",14.0,0.0,30.0
751,751,"2876 Milo Way, San Ramon, Contra Costa County, CA, 94583",4,2.0,"1,795",0.2 ac,Fonia Humphries ,Dudum Real Estate Group,"$1,438,000 USD",19.0,0.0,42.0
752,752,"1283 Canyon Side Ave , San Ramon, Contra Costa County, CA, 94582",4,3.0,"2,404",0,Michelle Mertz ,Notable Real Estate,"$1,378,000 USD",10.0,0.0,18.0
753,753,"6132 Yardley Ln, San Ramon, Contra Costa County, CA, 94582",3,3.0,"2,180",0,Melia Kwee ,Re/Max Accord,"$1,175,000 USD",15.0,0.0,15.0
754,754,"3246 Ensenada Dr, San Ramon, Contra Costa County, CA, 94583",4,3.0,"1,880",0.16 ac,Arnold Urbick ,Realty ONE Group Future,"$1,395,000 USD",26.0,0.0,67.0
755,755,"200 Sherwood Ct, San Ramon, Contra Costa County, CA, 94582",5,4.0,"4,176",0.31 ac,Elin Matter ,Compass,"$2,788,000 USD",9.0,0.0,12.0
756,756,"15 Leigh Ct., San Ramon, Contra Costa County, CA, 94582",4,3.0,"2,460",0.22 ac,Paul Zuvella ,Compass,"$1,825,000 USD",42.0,0.0,63.0
757,757,"3482 Cinnamon Ridge Rd , San Ramon, Contra Costa County, CA, 94582",4,4.5,"2,921",0,Joujou Chawla ,Compass,"$2,099,500 USD",12.0,0.0,20.0
758,758,"2695 Shadow Mountain Dr, San Ramon, Contra Costa County, CA, 94583",2,2.0,"1,281",0.06 ac,Crystal Florida ,Compass,"$888,000 USD",77.0,0.0,56.0
759,759,"3542 Rosincress Dr, San Ramon, Contra Costa County, CA, 94582",5,5.0,"3,847",0.23 ac,Peter Bareiss ,RE/MAX Accord,"$2,975,000 USD",16.0,0.0,12.0
760,760,"5261 Pembroke Way , San Ramon, Contra Costa County, CA, 94582",6,4.5,"4,406",0,Frazzano Tse Team ,Compass,"$2,438,000 USD",9.0,0.0,18.0
761,761,"6104 Hedgecrest Cir, San Ramon, Contra Costa County, CA, 94582",4,3.0,"2,449",0.12 ac,Justin Paek ,KW Advisors,"$1,975,000 USD",33.0,0.0,26.0
762,762,"4948 Ivyleaf Springs Rd, San Ramon, Contra Costa County, CA, 94582",3,3.0,"2,203",0,Azad Aramandla ,Keller Williams Realty,"$1,190,000 USD",5.0,0.0,28.0
763,763,"9085 Alcosta Blvd 307, San Ramon, Contra Costa County, CA, 94583",2,1.0,952,0,Jane Cresswell ,Realty World Pinnacle,"$528,000 USD",55.0,0.0,64.0
764,764,"9074 Craydon Cir, San Ramon, Contra Costa County, CA, 94583",1,1.0,612,0.02 ac,Gina Cefalu ,RE/MAX Accord,"$375,000 USD",18.0,0.0,45.0
765,765,"388 Catalan Way, San Ramon, Contra Costa County, CA, 94582",3,3.0,"2,067",0.06 ac,Elin Matter ,Compass,"$1,418,000 USD",25.0,0.0,17.0
766,766,"1557 Banbury Dr, San Ramon, Contra Costa County, CA, 94582",5,4.0,"2,661",0.1 ac,Vivian Ho ,"eXp Realty of California, Inc","$1,999,999 USD",16.0,0.0,21.0
767,767,"110 Compton Cir D, San Ramon, Contra Costa County, CA, 94583",2,1.0,685,0,Felicie Tsuruda ,Compass,"$469,000 USD",77.0,0.0,62.0
768,768,"2572 McLaren Ln, San Ramon, Contra Costa County, CA, 94582",4,3.0,"1,775",0.07 ac,Jerry Kumar ,Paramount Buildings & Loans,"$1,498,888 USD",20.0,0.0,32.0
769,769,"2520 Fountainhead Dr, San Ramon, Contra Costa County, CA, 94583",2,2.0,"1,102",0.02 ac,Scott Dunlop ,Christie's Int'l RE Sereno,"$665,000 USD",19.0,0.0,9.0
770,770,"105 Landsdowne Loop, San Ramon, Contra Costa County, CA, 94582",3,3.0,"2,180",0.023 ac,Bouchra Chandran ,Legacy Real Estate & Assoc.,"$1,188,000 USD",25.0,0.0,52.0
771,771,"7415 Sedgefield Ave, San Ramon, Contra Costa County, CA, 94583",4,3.0,"2,030",0.21 ac,Laura Lane ,Lane & Associates,"$1,549,000 USD",35.0,0.0,63.0
772,772,"9016 Craydon Cir, San Ramon, Contra Costa County, CA, 94583",2,1.0,780,0.03 ac,Amir Aliloupour ,RE/MAX Accord,"$475,000 USD",35.0,0.0,67.0
773,773,"7525 Imperata Ln, San Ramon, Contra Costa County, CA, 94582",3,3.0,"1,419",0.05 ac,Naresh (Nick Sabnani ,Realty ONE Group Future,"$1,199,888 USD",21.0,0.0,26.0
774,774,"9677 Tareyton Ave , San Ramon, Contra Costa County, CA, 94583",4,2.5,"1,617",0,Emiliana Flemate Baker ,Compass,"$1,458,888 USD",14.0,0.0,30.0
775,775,"2876 Milo Way, San Ramon, Contra Costa County, CA, 94583",4,2.0,"1,795",0.2 ac,Fonia Humphries ,Dudum Real Estate Group,"$1,438,000 USD",19.0,0.0,42.0
776,776,"1283 Canyon Side Ave , San Ramon, Contra Costa County, CA, 94582",4,3.0,"2,404",0,Michelle Mertz ,Notable Real Estate,"$1,378,000 USD",10.0,0.0,18.0
777,777,"6132 Yardley Ln, San Ramon, Contra Costa County, CA, 94582",3,3.0,"2,180",0,Melia Kwee ,Re/Max Accord,"$1,175,000 USD",15.0,0.0,15.0
778,778,"3246 Ensenada Dr, San Ramon, Contra Costa County, CA, 94583",4,3.0,"1,880",0.16 ac,Arnold Urbick ,Realty ONE Group Future,"$1,395,000 USD",26.0,0.0,67.0
779,779,"200 Sherwood Ct, San Ramon, Contra Costa County, CA, 94582",5,4.0,"4,176",0.31 ac,Elin Matter ,Compass,"$2,788,000 USD",9.0,0.0,12.0
780,780,"1225 Vienna Dr. #990, Sunnyvale, Santa Clara County, CA, 94089",3,2.0,"1,120",0,Alliance Manufactured Homes ,Alliance Manufactured Homes,"$249,000 USD",45.0,43.0,82.0
781,781,"248 Red Oak Drive Unit C, Sunnyvale, Santa Clara County, CA, 94086",2,1.0,926,0,Dexter Lat ,Realty World One Alliance,"$724,888 USD",51.0,35.0,79.0
782,782,"1360 Road Runner TER D, Sunnyvale, Santa Clara County, CA, 94087",2,2.0,"1,212",0,Fran Papapietro ,Christie's International Real Estate Sereno,"$1,048,900 USD",76.0,42.0,62.0
783,783,"440 San Eduardo TER, Sunnyvale, Santa Clara County, CA, 94085",3,4.0,"1,691",0,Dedy Efendi ,Action Properties Inc,"$1,448,000 USD",71.0,38.0,81.0
784,784,"311 W Duane AVE, Sunnyvale, Santa Clara County, CA, 94085",5,4.0,"2,372",0.125 ac,Gene Au ,Realty World Dominion,"$2,398,000 USD",71.0,41.0,80.0
785,785,"1509 Harrison CT, Sunnyvale, Santa Clara County, CA, 94087",6,4.0,"2,352",0.199 ac,Tim Proschold ,Christie's International Real Estate Sereno,"$3,498,000 USD",32.0,28.0,52.0
786,786,"564 Madrone AVE, Sunnyvale, Santa Clara County, CA, 94085",3,3.0,"1,022",0.126 ac,Donna L. Zehner ,Realty World Trademark Prop.,"$1,199,888 USD",81.0,42.0,81.0
787,787,"691 Lakehaven DR, Sunnyvale, Santa Clara County, CA, 94089",3,2.0,"1,144",0.192 ac,Juliana Espinosa ,Realty ONE Group Future,"$1,640,000 USD",42.0,41.0,73.0
788,788,"1220 Vienna Drive 556, Sunnyvale, Santa Clara County, CA, 94089",3,3.0,0,0,Jonathan Minerick ,HOMECOIN.COM,"$399,000 USD",59.0,43.0,72.0
789,789,"1050 Borregas Ave. #113, Sunnyvale, Santa Clara County, CA, 94089",3,3.0,"1,580",0,Alliance Manufactured Homes ,Alliance Manufactured Homes,"$199,000 USD",46.0,39.0,72.0
790,790,"1085 Tasman DR 140, Sunnyvale, Santa Clara County, CA, 94089",3,2.0,"1,260",0,Garfield Small ,Intero Real Estate Services,"$285,000 USD",53.0,43.0,73.0
791,791,"505 Westside Ave , Sunnyvale, Santa Clara County, CA, 94087",4,2.5,"2,425",0,"David Lau, Broker Associate ",Century 21 Real Estate Alliance,"$2,799,888 USD",70.0,42.0,86.0
792,792,"1085 Tasman Dr. #836, Sunnyvale, Santa Clara County, CA, 94089",3,2.0,"1,716",0,Alliance Manufactured Homes ,Alliance Manufactured Homes,"$329,000 USD",68.0,45.0,79.0
793,793,"581 Kirk Avenue , Sunnyvale, Santa Clara County, CA, 94085",3,3.0,"1,610",0,Mike Strouf ,Intero Real Estate - The Genesis Team,"$2,189,000 USD",82.0,41.0,80.0
794,794,"1220 Tasman Dr. #247, Sunnyvale, Santa Clara County, CA, 94089",3,3.0,"1,539",0,Rita Hutchins ,Alliance Manufactured Homes,"$405,000 USD",45.0,49.0,81.0
795,795,"1050 Borregas Ave. #42, Sunnyvale, Santa Clara County, CA, 94089",3,2.0,"1,624",0,Alliance Manufactured Homes ,Alliance Manufactured Homes,"$329,000 USD",46.0,39.0,72.0
796,796,"102 Holly TER, Sunnyvale, Santa Clara County, CA, 94086",3,3.0,"1,740",0,Amy Yao ,Intero Real Estate Services,"$1,598,000 USD",62.0,42.0,81.0
797,797,"1241 Heatherstone WAY, Sunnyvale, Santa Clara County, CA, 94087",2,1.0,"1,002",0.129 ac,Anson Ip ,Compass,"$1,759,800 USD",62.0,41.0,89.0
798,798,"1225 Vienna Drive #302 , Sunnyvale, Santa Clara County, CA, 94089",3,2.0,"1,616",0,Janet Wooldridge ,Ideal Homes,"$350,000 USD",39.0,42.0,72.0
799,799,"1268-2 Poplar AVE, Sunnyvale, Santa Clara County, CA, 94086",3,3.0,"1,667",0.089 ac,Hiep K. Nguyen ,Christie's International Real Estate Sereno,"$2,380,000 USD",69.0,42.0,72.0
800,800,"1220 Tasman Dr #271, Sunnyvale, Santa Clara County, CA, 94089",2,2.0,"1,319",0,Alliance Manufactured Homes ,Alliance Manufactured Homes,"$299,000 USD",59.0,49.0,78.0
801,801,"1020 Polk AVE, Sunnyvale, Santa Clara County, CA, 94086",3,3.0,"1,800",0.074 ac,Leanna Scott ,KW Silicon City,"$2,285,000 USD",71.0,40.0,88.0
802,802,"1225 Vienna Dr. #990, Sunnyvale, Santa Clara County, CA, 94089",3,2.0,"1,120",0,Alliance Manufactured Homes ,Alliance Manufactured Homes,"$249,000 USD",45.0,43.0,82.0
803,803,"248 Red Oak Drive Unit C, Sunnyvale, Santa Clara County, CA, 94086",2,1.0,926,0,Dexter Lat ,Realty World One Alliance,"$724,888 USD",51.0,35.0,79.0
804,804,"1360 Road Runner TER D, Sunnyvale, Santa Clara County, CA, 94087",2,2.0,"1,212",0,Fran Papapietro ,Christie's International Real Estate Sereno,"$1,048,900 USD",76.0,42.0,62.0
805,805,"440 San Eduardo TER, Sunnyvale, Santa Clara County, CA, 94085",3,4.0,"1,691",0,Dedy Efendi ,Action Properties Inc,"$1,448,000 USD",71.0,38.0,81.0
806,806,"311 W Duane AVE, Sunnyvale, Santa Clara County, CA, 94085",5,4.0,"2,372",0.125 ac,Gene Au ,Realty World Dominion,"$2,398,000 USD",71.0,41.0,80.0
807,807,"1509 Harrison CT, Sunnyvale, Santa Clara County, CA, 94087",6,4.0,"2,352",0.199 ac,Tim Proschold ,Christie's International Real Estate Sereno,"$3,498,000 USD",32.0,28.0,52.0
808,808,"564 Madrone AVE, Sunnyvale, Santa Clara County, CA, 94085",3,3.0,"1,022",0.126 ac,Donna L. Zehner ,Realty World Trademark Prop.,"$1,199,888 USD",81.0,42.0,81.0
809,809,"691 Lakehaven DR, Sunnyvale, Santa Clara County, CA, 94089",3,2.0,"1,144",0.192 ac,Juliana Espinosa ,Realty ONE Group Future,"$1,640,000 USD",42.0,41.0,73.0
810,810,"1220 Vienna Drive 556, Sunnyvale, Santa Clara County, CA, 94089",3,3.0,0,0,Jonathan Minerick ,HOMECOIN.COM,"$399,000 USD",59.0,43.0,72.0
811,811,"1050 Borregas Ave. #113, Sunnyvale, Santa Clara County, CA, 94089",3,3.0,"1,580",0,Alliance Manufactured Homes ,Alliance Manufactured Homes,"$199,000 USD",46.0,39.0,72.0
812,812,"1085 Tasman DR 140, Sunnyvale, Santa Clara County, CA, 94089",3,2.0,"1,260",0,Garfield Small ,Intero Real Estate Services,"$285,000 USD",53.0,43.0,73.0
813,813,"505 Westside Ave , Sunnyvale, Santa Clara County, CA, 94087",4,2.5,"2,425",0,"David Lau, Broker Associate ",Century 21 Real Estate Alliance,"$2,799,888 USD",70.0,42.0,86.0
814,814,"1085 Tasman Dr. #836, Sunnyvale, Santa Clara County, CA, 94089",3,2.0,"1,716",0,Alliance Manufactured Homes ,Alliance Manufactured Homes,"$329,000 USD",68.0,45.0,79.0
815,815,"581 Kirk Avenue , Sunnyvale, Santa Clara County, CA, 94085",3,3.0,"1,610",0,Mike Strouf ,Intero Real Estate - The Genesis Team,"$2,189,000 USD",82.0,41.0,80.0
816,816,"1220 Tasman Dr. #247, Sunnyvale, Santa Clara County, CA, 94089",3,3.0,"1,539",0,Rita Hutchins ,Alliance Manufactured Homes,"$405,000 USD",45.0,49.0,81.0
817,817,"1050 Borregas Ave. #42, Sunnyvale, Santa Clara County, CA, 94089",3,2.0,"1,624",0,Alliance Manufactured Homes ,Alliance Manufactured Homes,"$329,000 USD",46.0,39.0,72.0
818,818,"102 Holly TER, Sunnyvale, Santa Clara County, CA, 94086",3,3.0,"1,740",0,Amy Yao ,Intero Real Estate Services,"$1,598,000 USD",62.0,42.0,81.0
819,819,"1241 Heatherstone WAY, Sunnyvale, Santa Clara County, CA, 94087",2,1.0,"1,002",0.129 ac,Anson Ip ,Compass,"$1,759,800 USD",62.0,41.0,89.0
820,820,"1225 Vienna Drive #302 , Sunnyvale, Santa Clara County, CA, 94089",3,2.0,"1,616",0,Janet Wooldridge ,Ideal Homes,"$350,000 USD",39.0,42.0,72.0
821,821,"1268-2 Poplar AVE, Sunnyvale, Santa Clara County, CA, 94086",3,3.0,"1,667",0.089 ac,Hiep K. Nguyen ,Christie's International Real Estate Sereno,"$2,380,000 USD",69.0,42.0,72.0
822,822,"1220 Tasman Dr #271, Sunnyvale, Santa Clara County, CA, 94089",2,2.0,"1,319",0,Alliance Manufactured Homes ,Alliance Manufactured Homes,"$299,000 USD",59.0,49.0,78.0
823,823,"1020 Polk AVE, Sunnyvale, Santa Clara County, CA, 94086",3,3.0,"1,800",0.074 ac,Leanna Scott ,KW Silicon City,"$2,285,000 USD",71.0,40.0,88.0
824,824,"1225 Vienna Dr. #990, Sunnyvale, Santa Clara County, CA, 94089",3,2.0,"1,120",0,Alliance Manufactured Homes ,Alliance Manufactured Homes,"$249,000 USD",45.0,43.0,82.0
825,825,"248 Red Oak Drive Unit C, Sunnyvale, Santa Clara County, CA, 94086",2,1.0,926,0,Dexter Lat ,Realty World One Alliance,"$724,888 USD",51.0,35.0,79.0
826,826,"1360 Road Runner TER D, Sunnyvale, Santa Clara County, CA, 94087",2,2.0,"1,212",0,Fran Papapietro ,Christie's International Real Estate Sereno,"$1,048,900 USD",76.0,42.0,62.0
827,827,"440 San Eduardo TER, Sunnyvale, Santa Clara County, CA, 94085",3,4.0,"1,691",0,Dedy Efendi ,Action Properties Inc,"$1,448,000 USD",71.0,38.0,81.0
828,828,"311 W Duane AVE, Sunnyvale, Santa Clara County, CA, 94085",5,4.0,"2,372",0.125 ac,Gene Au ,Realty World Dominion,"$2,398,000 USD",71.0,41.0,80.0
829,829,"1509 Harrison CT, Sunnyvale, Santa Clara County, CA, 94087",6,4.0,"2,352",0.199 ac,Tim Proschold ,Christie's International Real Estate Sereno,"$3,498,000 USD",32.0,28.0,52.0
830,830,"564 Madrone AVE, Sunnyvale, Santa Clara County, CA, 94085",3,3.0,"1,022",0.126 ac,Donna L. Zehner ,Realty World Trademark Prop.,"$1,199,888 USD",81.0,42.0,81.0
831,831,"691 Lakehaven DR, Sunnyvale, Santa Clara County, CA, 94089",3,2.0,"1,144",0.192 ac,Juliana Espinosa ,Realty ONE Group Future,"$1,640,000 USD",42.0,41.0,73.0
832,832,"1220 Vienna Drive 556, Sunnyvale, Santa Clara County, CA, 94089",3,3.0,0,0,Jonathan Minerick ,HOMECOIN.COM,"$399,000 USD",59.0,43.0,72.0
833,833,"1050 Borregas Ave. #113, Sunnyvale, Santa Clara County, CA, 94089",3,3.0,"1,580",0,Alliance Manufactured Homes ,Alliance Manufactured Homes,"$199,000 USD",46.0,39.0,72.0
834,834,"1085 Tasman DR 140, Sunnyvale, Santa Clara County, CA, 94089",3,2.0,"1,260",0,Garfield Small ,Intero Real Estate Services,"$285,000 USD",53.0,43.0,73.0
835,835,"505 Westside Ave , Sunnyvale, Santa Clara County, CA, 94087",4,2.5,"2,425",0,"David Lau, Broker Associate ",Century 21 Real Estate Alliance,"$2,799,888 USD",70.0,42.0,86.0
836,836,"1085 Tasman Dr. #836, Sunnyvale, Santa Clara County, CA, 94089",3,2.0,"1,716",0,Alliance Manufactured Homes ,Alliance Manufactured Homes,"$329,000 USD",68.0,45.0,79.0
837,837,"581 Kirk Avenue , Sunnyvale, Santa Clara County, CA, 94085",3,3.0,"1,610",0,Mike Strouf ,Intero Real Estate - The Genesis Team,"$2,189,000 USD",82.0,41.0,80.0
838,838,"1220 Tasman Dr. #247, Sunnyvale, Santa Clara County, CA, 94089",3,3.0,"1,539",0,Rita Hutchins ,Alliance Manufactured Homes,"$405,000 USD",45.0,49.0,81.0
839,839,"1050 Borregas Ave. #42, Sunnyvale, Santa Clara County, CA, 94089",3,2.0,"1,624",0,Alliance Manufactured Homes ,Alliance Manufactured Homes,"$329,000 USD",46.0,39.0,72.0
840,840,"102 Holly TER, Sunnyvale, Santa Clara County, CA, 94086",3,3.0,"1,740",0,Amy Yao ,Intero Real Estate Services,"$1,598,000 USD",62.0,42.0,81.0
841,841,"1241 Heatherstone WAY, Sunnyvale, Santa Clara County, CA, 94087",2,1.0,"1,002",0.129 ac,Anson Ip ,Compass,"$1,759,800 USD",62.0,41.0,89.0
842,842,"1225 Vienna Drive #302 , Sunnyvale, Santa Clara County, CA, 94089",3,2.0,"1,616",0,Janet Wooldridge ,Ideal Homes,"$350,000 USD",39.0,42.0,72.0
843,843,"1268-2 Poplar AVE, Sunnyvale, Santa Clara County, CA, 94086",3,3.0,"1,667",0.089 ac,Hiep K. Nguyen ,Christie's International Real Estate Sereno,"$2,380,000 USD",69.0,42.0,72.0
844,844,"1220 Tasman Dr #271, Sunnyvale, Santa Clara County, CA, 94089",2,2.0,"1,319",0,Alliance Manufactured Homes ,Alliance Manufactured Homes,"$299,000 USD",59.0,49.0,78.0
845,845,"1020 Polk AVE, Sunnyvale, Santa Clara County, CA, 94086",3,3.0,"1,800",0.074 ac,Leanna Scott ,KW Silicon City,"$2,285,000 USD",71.0,40.0,88.0
